2024-06-18 10:58:30.811 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578931144524832  [0;39m ------------- 结束 耗时：4 ms -------------
2024-06-18 10:58:31.190 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578931157074976  [0;39m ------------- 开始 -------------
2024-06-18 10:58:31.190 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578931157074976  [0;39m 请求地址: http://localhost:8080/category/allList GET
2024-06-18 10:58:31.190 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578931157074976  [0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2024-06-18 10:58:31.191 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578931157074976  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 10:58:31.191 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578931157074976  [0;39m 请求参数: [{}]
2024-06-18 10:58:31.193 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578931157074976  [0;39m 返回结果: {"content":[{"id":211,"name":"海洋动物","parent":0,"sort":1},{"id":213,"name":"海洋游泳动物","parent":211,"sort":1},{"id":100,"name":"海洋植物","parent":0,"sort":2},{"id":208,"name":"test2","parent":207,"sort":2},{"id":212,"name":"海洋浮游动物","parent":211,"sort":2},{"id":200,"name":"微生物","parent":0,"sort":3},{"id":214,"name":"海洋底栖动物","parent":211,"sort":3},{"id":3568229154456608,"name":"鸡哥哥","parent":11,"sort":22},{"id":101,"name":"藻类植物","parent":100,"sort":101},{"id":102,"name":"红树林","parent":100,"sort":102},{"id":201,"name":"地下微生物","parent":200,"sort":201},{"id":202,"name":"海洋微生物","parent":200,"sort":202}],"success":true}
2024-06-18 10:58:31.193 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578931157074976  [0;39m ------------- 结束 耗时：3 ms -------------
2024-06-18 10:58:31.718 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578931174376480  [0;39m ------------- 开始 -------------
2024-06-18 10:58:31.718 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578931174376481  [0;39m ------------- 开始 -------------
2024-06-18 10:58:31.718 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578931174376480  [0;39m 请求地址: http://localhost:8080/category/allList GET
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578931174376481  [0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578931174376480  [0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578931174376481  [0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578931174376481  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578931174376480  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578931174376481  [0;39m 请求参数: [{"category2Id":0,"page":1,"size":5}]
2024-06-18 10:58:31.719 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578931174376480  [0;39m 请求参数: [{}]
2024-06-18 10:58:31.722 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578931174376480  [0;39m 返回结果: {"content":[{"id":211,"name":"海洋动物","parent":0,"sort":1},{"id":213,"name":"海洋游泳动物","parent":211,"sort":1},{"id":100,"name":"海洋植物","parent":0,"sort":2},{"id":208,"name":"test2","parent":207,"sort":2},{"id":212,"name":"海洋浮游动物","parent":211,"sort":2},{"id":200,"name":"微生物","parent":0,"sort":3},{"id":214,"name":"海洋底栖动物","parent":211,"sort":3},{"id":3568229154456608,"name":"鸡哥哥","parent":11,"sort":22},{"id":101,"name":"藻类植物","parent":100,"sort":101},{"id":102,"name":"红树林","parent":100,"sort":102},{"id":201,"name":"地下微生物","parent":200,"sort":201},{"id":202,"name":"海洋微生物","parent":200,"sort":202}],"success":true}
2024-06-18 10:58:31.722 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578931174376480  [0;39m ------------- 结束 耗时：4 ms -------------
2024-06-18 10:58:31.723 INFO  com.gec.wiki.service.EbookService                 :53   [32m3578931174376481  [0;39m 总行数：6
2024-06-18 10:58:31.723 INFO  com.gec.wiki.service.EbookService                 :54   [32m3578931174376481  [0;39m 总页数：2
2024-06-18 10:58:31.724 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578931174376481  [0;39m 返回结果: {"content":{"list":[{"category1Id":100,"category2Id":102,"cover":"/image/9fbb2b8e4f7549f8877d1af01c9ffca4.jpg","description":"虎皮鲨鱼","docCount":3,"id":1,"name":"虎鲸","viewCount":744,"voteCount":484},{"category1Id":100,"category2Id":101,"cover":"/image/24085cf8aee746c4a5480f405f5cd84c.jpg","description":"海产藻类（Algae）的统称，通常固着于海底或某种固体结构上，是基础细胞所构成的单株或一长串的简单植物。","docCount":1,"id":2,"name":"海藻","viewCount":13,"voteCount":4},{"category1Id":211,"category2Id":212,"cover":"/image/06492a9c30f34db8a89ec581d99dad5c.jpg","description":"双生水母多营养体期有前、后2个泳钟。前泳钟五角锥状,有5条完整的纵棱,泳囊口有齿,干室较深,口板不分瓣;后泳钟顶部为显著的榫突插进前泳钟干室,泳囊口也有齿。","docCount":1,"id":3,"name":"双生水母","viewCount":6,"voteCount":3},{"category1Id":100,"category2Id":102,"cover":"/image/99878478bddc43fc8f21335bf5bb0545.jpg","description":"多年生海生沉水草本。根茎匍匐，侧扁，棕红色，密被厚层长纤维（叶鞘残迹）。","docCount":1,"id":4,"name":"海神草","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":213,"cover":"/image/903298259a9848989bf314425ad4b1b7.jpg","description":"鲸鱼","id":5,"name":"抹香鲸"}],"total":6},"success":true}
2024-06-18 10:58:31.724 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578931174376481  [0;39m ------------- 结束 耗时：6 ms -------------
2024-06-18 11:05:26.244 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578944757564448  [0;39m ------------- 开始 -------------
2024-06-18 11:05:26.244 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578944757564449  [0;39m ------------- 开始 -------------
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578944757564448  [0;39m 请求地址: http://localhost:8080/category/allList GET
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578944757564449  [0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578944757564448  [0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578944757564449  [0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578944757564448  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578944757564448  [0;39m 请求参数: [{}]
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578944757564449  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:05:26.245 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578944757564449  [0;39m 请求参数: [{"category2Id":0,"page":1,"size":5}]
2024-06-18 11:05:26.247 WARN  com.alibaba.druid.pool.DruidAbstractDataSource    :1494 [32m3578944757564448  [0;39m discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3366/wiki?characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 414524
2024-06-18 11:05:26.247 WARN  com.alibaba.druid.pool.DruidAbstractDataSource    :1494 [32m3578944757564448  [0;39m discard long time none received connection. , jdbcUrl : jdbc:mysql://localhost:3366/wiki?characterEncoding=utf-8&serverTimezone=Asia/Shanghai&useSSL=false, version : 1.2.5, lastPacketReceivedIdleMillis : 414527
2024-06-18 11:05:26.255 INFO  com.gec.wiki.service.EbookService                 :53   [32m3578944757564449  [0;39m 总行数：6
2024-06-18 11:05:26.255 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578944757564448  [0;39m 返回结果: {"content":[{"id":211,"name":"海洋动物","parent":0,"sort":1},{"id":213,"name":"海洋游泳动物","parent":211,"sort":1},{"id":100,"name":"海洋植物","parent":0,"sort":2},{"id":208,"name":"test2","parent":207,"sort":2},{"id":212,"name":"海洋浮游动物","parent":211,"sort":2},{"id":200,"name":"微生物","parent":0,"sort":3},{"id":214,"name":"海洋底栖动物","parent":211,"sort":3},{"id":3568229154456608,"name":"鸡哥哥","parent":11,"sort":22},{"id":101,"name":"藻类植物","parent":100,"sort":101},{"id":102,"name":"红树林","parent":100,"sort":102},{"id":201,"name":"地下微生物","parent":200,"sort":201},{"id":202,"name":"海洋微生物","parent":200,"sort":202}],"success":true}
2024-06-18 11:05:26.255 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578944757564448  [0;39m ------------- 结束 耗时：11 ms -------------
2024-06-18 11:05:26.255 INFO  com.gec.wiki.service.EbookService                 :54   [32m3578944757564449  [0;39m 总页数：2
2024-06-18 11:05:26.256 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578944757564449  [0;39m 返回结果: {"content":{"list":[{"category1Id":100,"category2Id":102,"cover":"/image/9fbb2b8e4f7549f8877d1af01c9ffca4.jpg","description":"虎皮鲨鱼","docCount":3,"id":1,"name":"虎鲸","viewCount":744,"voteCount":484},{"category1Id":100,"category2Id":101,"cover":"/image/24085cf8aee746c4a5480f405f5cd84c.jpg","description":"海产藻类（Algae）的统称，通常固着于海底或某种固体结构上，是基础细胞所构成的单株或一长串的简单植物。","docCount":1,"id":2,"name":"海藻","viewCount":13,"voteCount":4},{"category1Id":211,"category2Id":212,"cover":"/image/06492a9c30f34db8a89ec581d99dad5c.jpg","description":"双生水母多营养体期有前、后2个泳钟。前泳钟五角锥状,有5条完整的纵棱,泳囊口有齿,干室较深,口板不分瓣;后泳钟顶部为显著的榫突插进前泳钟干室,泳囊口也有齿。","docCount":1,"id":3,"name":"双生水母","viewCount":6,"voteCount":3},{"category1Id":100,"category2Id":102,"cover":"/image/99878478bddc43fc8f21335bf5bb0545.jpg","description":"多年生海生沉水草本。根茎匍匐，侧扁，棕红色，密被厚层长纤维（叶鞘残迹）。","docCount":1,"id":4,"name":"海神草","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":213,"cover":"/image/903298259a9848989bf314425ad4b1b7.jpg","description":"鲸鱼","id":5,"name":"抹香鲸"}],"total":6},"success":true}
2024-06-18 11:05:26.256 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578944757564449  [0;39m ------------- 结束 耗时：12 ms -------------
2024-06-18 11:05:47.908 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578945467450400  [0;39m ------------- 开始 -------------
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578945467450400  [0;39m 请求地址: http://localhost:8080/category/allList GET
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578945467483168  [0;39m ------------- 开始 -------------
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578945467450400  [0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578945467483168  [0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578945467483168  [0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578945467450400  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578945467483168  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578945467450400  [0;39m 请求参数: [{}]
2024-06-18 11:05:47.909 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578945467483168  [0;39m 请求参数: [{"category2Id":0,"page":1,"size":5}]
2024-06-18 11:05:47.911 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578945467450400  [0;39m 返回结果: {"content":[{"id":211,"name":"海洋动物","parent":0,"sort":1},{"id":213,"name":"海洋游泳动物","parent":211,"sort":1},{"id":100,"name":"海洋植物","parent":0,"sort":2},{"id":208,"name":"test2","parent":207,"sort":2},{"id":212,"name":"海洋浮游动物","parent":211,"sort":2},{"id":200,"name":"微生物","parent":0,"sort":3},{"id":214,"name":"海洋底栖动物","parent":211,"sort":3},{"id":3568229154456608,"name":"鸡哥哥","parent":11,"sort":22},{"id":101,"name":"藻类植物","parent":100,"sort":101},{"id":102,"name":"红树林","parent":100,"sort":102},{"id":201,"name":"地下微生物","parent":200,"sort":201},{"id":202,"name":"海洋微生物","parent":200,"sort":202}],"success":true}
2024-06-18 11:05:47.911 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578945467450400  [0;39m ------------- 结束 耗时：3 ms -------------
2024-06-18 11:05:47.912 INFO  com.gec.wiki.service.EbookService                 :53   [32m3578945467483168  [0;39m 总行数：6
2024-06-18 11:05:47.913 INFO  com.gec.wiki.service.EbookService                 :54   [32m3578945467483168  [0;39m 总页数：2
2024-06-18 11:05:47.913 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578945467483168  [0;39m 返回结果: {"content":{"list":[{"category1Id":100,"category2Id":102,"cover":"/image/9fbb2b8e4f7549f8877d1af01c9ffca4.jpg","description":"虎皮鲨鱼","docCount":3,"id":1,"name":"虎鲸","viewCount":744,"voteCount":484},{"category1Id":100,"category2Id":101,"cover":"/image/24085cf8aee746c4a5480f405f5cd84c.jpg","description":"海产藻类（Algae）的统称，通常固着于海底或某种固体结构上，是基础细胞所构成的单株或一长串的简单植物。","docCount":1,"id":2,"name":"海藻","viewCount":13,"voteCount":4},{"category1Id":211,"category2Id":212,"cover":"/image/06492a9c30f34db8a89ec581d99dad5c.jpg","description":"双生水母多营养体期有前、后2个泳钟。前泳钟五角锥状,有5条完整的纵棱,泳囊口有齿,干室较深,口板不分瓣;后泳钟顶部为显著的榫突插进前泳钟干室,泳囊口也有齿。","docCount":1,"id":3,"name":"双生水母","viewCount":6,"voteCount":3},{"category1Id":100,"category2Id":102,"cover":"/image/99878478bddc43fc8f21335bf5bb0545.jpg","description":"多年生海生沉水草本。根茎匍匐，侧扁，棕红色，密被厚层长纤维（叶鞘残迹）。","docCount":1,"id":4,"name":"海神草","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":213,"cover":"/image/903298259a9848989bf314425ad4b1b7.jpg","description":"鲸鱼","id":5,"name":"抹香鲸"}],"total":6},"success":true}
2024-06-18 11:05:47.913 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578945467483168  [0;39m ------------- 结束 耗时：4 ms -------------
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578945937998880  [0;39m ------------- 开始 -------------
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578945937998881  [0;39m ------------- 开始 -------------
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578945937998880  [0;39m 请求地址: http://localhost:8080/category/allList GET
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578945937998880  [0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578945937998881  [0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578945937998880  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578945937998881  [0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2024-06-18 11:06:02.268 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578945937998881  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:06:02.269 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578945937998880  [0;39m 请求参数: [{}]
2024-06-18 11:06:02.269 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578945937998881  [0;39m 请求参数: [{"category2Id":0,"page":1,"size":5}]
2024-06-18 11:06:02.270 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578945937998880  [0;39m 返回结果: {"content":[{"id":211,"name":"海洋动物","parent":0,"sort":1},{"id":213,"name":"海洋游泳动物","parent":211,"sort":1},{"id":100,"name":"海洋植物","parent":0,"sort":2},{"id":208,"name":"test2","parent":207,"sort":2},{"id":212,"name":"海洋浮游动物","parent":211,"sort":2},{"id":200,"name":"微生物","parent":0,"sort":3},{"id":214,"name":"海洋底栖动物","parent":211,"sort":3},{"id":3568229154456608,"name":"鸡哥哥","parent":11,"sort":22},{"id":101,"name":"藻类植物","parent":100,"sort":101},{"id":102,"name":"红树林","parent":100,"sort":102},{"id":201,"name":"地下微生物","parent":200,"sort":201},{"id":202,"name":"海洋微生物","parent":200,"sort":202}],"success":true}
2024-06-18 11:06:02.270 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578945937998880  [0;39m ------------- 结束 耗时：2 ms -------------
2024-06-18 11:06:02.276 INFO  com.gec.wiki.service.EbookService                 :53   [32m3578945937998881  [0;39m 总行数：6
2024-06-18 11:06:02.276 INFO  com.gec.wiki.service.EbookService                 :54   [32m3578945937998881  [0;39m 总页数：2
2024-06-18 11:06:02.276 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578945937998881  [0;39m 返回结果: {"content":{"list":[{"category1Id":100,"category2Id":102,"cover":"/image/9fbb2b8e4f7549f8877d1af01c9ffca4.jpg","description":"虎皮鲨鱼","docCount":3,"id":1,"name":"虎鲸","viewCount":744,"voteCount":484},{"category1Id":100,"category2Id":101,"cover":"/image/24085cf8aee746c4a5480f405f5cd84c.jpg","description":"海产藻类（Algae）的统称，通常固着于海底或某种固体结构上，是基础细胞所构成的单株或一长串的简单植物。","docCount":1,"id":2,"name":"海藻","viewCount":13,"voteCount":4},{"category1Id":211,"category2Id":212,"cover":"/image/06492a9c30f34db8a89ec581d99dad5c.jpg","description":"双生水母多营养体期有前、后2个泳钟。前泳钟五角锥状,有5条完整的纵棱,泳囊口有齿,干室较深,口板不分瓣;后泳钟顶部为显著的榫突插进前泳钟干室,泳囊口也有齿。","docCount":1,"id":3,"name":"双生水母","viewCount":6,"voteCount":3},{"category1Id":100,"category2Id":102,"cover":"/image/99878478bddc43fc8f21335bf5bb0545.jpg","description":"多年生海生沉水草本。根茎匍匐，侧扁，棕红色，密被厚层长纤维（叶鞘残迹）。","docCount":1,"id":4,"name":"海神草","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":213,"cover":"/image/903298259a9848989bf314425ad4b1b7.jpg","description":"鲸鱼","id":5,"name":"抹香鲸"}],"total":6},"success":true}
2024-06-18 11:06:02.277 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578945937998881  [0;39m ------------- 结束 耗时：9 ms -------------
2024-06-18 11:06:25.024 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578946683667488  [0;39m ------------- 开始 -------------
2024-06-18 11:06:25.024 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578946683667488  [0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2024-06-18 11:06:25.024 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578946683667488  [0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2024-06-18 11:06:25.024 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578946683667488  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:06:25.025 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578946683667488  [0;39m 请求参数: [{"category2Id":0,"name":"海藻","page":1,"size":5}]
2024-06-18 11:06:25.037 INFO  com.gec.wiki.service.EbookService                 :53   [32m3578946683667488  [0;39m 总行数：1
2024-06-18 11:06:25.038 INFO  com.gec.wiki.service.EbookService                 :54   [32m3578946683667488  [0;39m 总页数：1
2024-06-18 11:06:25.038 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578946683667488  [0;39m 返回结果: {"content":{"list":[{"category1Id":100,"category2Id":101,"cover":"/image/24085cf8aee746c4a5480f405f5cd84c.jpg","description":"海产藻类（Algae）的统称，通常固着于海底或某种固体结构上，是基础细胞所构成的单株或一长串的简单植物。","docCount":1,"id":2,"name":"海藻","viewCount":13,"voteCount":4}],"total":1},"success":true}
2024-06-18 11:06:25.038 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578946683667488  [0;39m ------------- 结束 耗时：14 ms -------------
2024-06-18 11:06:31.234 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578946887156768  [0;39m ------------- 开始 -------------
2024-06-18 11:06:31.235 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578946887156768  [0;39m 请求地址: http://localhost:8080/category/allList GET
2024-06-18 11:06:31.235 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578946887156768  [0;39m 类名方法: com.gec.wiki.controller.CategoryController.allList
2024-06-18 11:06:31.235 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578946887156768  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:06:31.236 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578946887156768  [0;39m 请求参数: [{}]
2024-06-18 11:06:31.236 INFO  com.gec.wiki.aspect.LogAspect                     :54   [32m3578946887222304  [0;39m ------------- 开始 -------------
2024-06-18 11:06:31.236 INFO  com.gec.wiki.aspect.LogAspect                     :55   [32m3578946887222304  [0;39m 请求地址: http://localhost:8080/ebook/getEbookListByPage GET
2024-06-18 11:06:31.236 INFO  com.gec.wiki.aspect.LogAspect                     :56   [32m3578946887222304  [0;39m 类名方法: com.gec.wiki.controller.EbookController.getEbookListByPage
2024-06-18 11:06:31.236 INFO  com.gec.wiki.aspect.LogAspect                     :57   [32m3578946887222304  [0;39m 远程地址: 0:0:0:0:0:0:0:1
2024-06-18 11:06:31.237 INFO  com.gec.wiki.aspect.LogAspect                     :79   [32m3578946887222304  [0;39m 请求参数: [{"category2Id":0,"page":1,"size":5}]
2024-06-18 11:06:31.238 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578946887156768  [0;39m 返回结果: {"content":[{"id":211,"name":"海洋动物","parent":0,"sort":1},{"id":213,"name":"海洋游泳动物","parent":211,"sort":1},{"id":100,"name":"海洋植物","parent":0,"sort":2},{"id":208,"name":"test2","parent":207,"sort":2},{"id":212,"name":"海洋浮游动物","parent":211,"sort":2},{"id":200,"name":"微生物","parent":0,"sort":3},{"id":214,"name":"海洋底栖动物","parent":211,"sort":3},{"id":3568229154456608,"name":"鸡哥哥","parent":11,"sort":22},{"id":101,"name":"藻类植物","parent":100,"sort":101},{"id":102,"name":"红树林","parent":100,"sort":102},{"id":201,"name":"地下微生物","parent":200,"sort":201},{"id":202,"name":"海洋微生物","parent":200,"sort":202}],"success":true}
2024-06-18 11:06:31.238 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578946887156768  [0;39m ------------- 结束 耗时：4 ms -------------
2024-06-18 11:06:31.241 INFO  com.gec.wiki.service.EbookService                 :53   [32m3578946887222304  [0;39m 总行数：6
2024-06-18 11:06:31.242 INFO  com.gec.wiki.service.EbookService                 :54   [32m3578946887222304  [0;39m 总页数：2
2024-06-18 11:06:31.242 INFO  com.gec.wiki.aspect.LogAspect                     :91   [32m3578946887222304  [0;39m 返回结果: {"content":{"list":[{"category1Id":100,"category2Id":102,"cover":"/image/9fbb2b8e4f7549f8877d1af01c9ffca4.jpg","description":"虎皮鲨鱼","docCount":3,"id":1,"name":"虎鲸","viewCount":744,"voteCount":484},{"category1Id":100,"category2Id":101,"cover":"/image/24085cf8aee746c4a5480f405f5cd84c.jpg","description":"海产藻类（Algae）的统称，通常固着于海底或某种固体结构上，是基础细胞所构成的单株或一长串的简单植物。","docCount":1,"id":2,"name":"海藻","viewCount":13,"voteCount":4},{"category1Id":211,"category2Id":212,"cover":"/image/06492a9c30f34db8a89ec581d99dad5c.jpg","description":"双生水母多营养体期有前、后2个泳钟。前泳钟五角锥状,有5条完整的纵棱,泳囊口有齿,干室较深,口板不分瓣;后泳钟顶部为显著的榫突插进前泳钟干室,泳囊口也有齿。","docCount":1,"id":3,"name":"双生水母","viewCount":6,"voteCount":3},{"category1Id":100,"category2Id":102,"cover":"/image/99878478bddc43fc8f21335bf5bb0545.jpg","description":"多年生海生沉水草本。根茎匍匐，侧扁，棕红色，密被厚层长纤维（叶鞘残迹）。","docCount":1,"id":4,"name":"海神草","viewCount":6,"voteCount":2},{"category1Id":211,"category2Id":213,"cover":"/image/903298259a9848989bf314425ad4b1b7.jpg","description":"鲸鱼","id":5,"name":"抹香鲸"}],"total":6},"success":true}
2024-06-18 11:06:31.242 INFO  com.gec.wiki.aspect.LogAspect                     :92   [32m3578946887222304  [0;39m ------------- 结束 耗时：6 ms -------------
2024-06-18 11:06:59.379 WARN  com.gec.wiki.controller.ControllerExceptionHandler:31   [32m3578931068830753  [0;39m 参数校验失败：每页的条数不能超过1000条
2024-06-18 11:06:59.380 WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver   :208  [32m3578931068830753  [0;39m Resolved [org.springframework.validation.BindException: org.springframework.validation.BeanPropertyBindingResult: 1 errors<EOL>Field error in object 'ebookQueryReq' on field 'size': rejected value [10086]; codes [Max.ebookQueryReq.size,Max.size,Max.java.lang.Integer,Max]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [ebookQueryReq.size,size]; arguments []; default message [size],1000]; default message [每页的条数不能超过1000条]]
2024-06-18 15:20:36.160 INFO  com.alibaba.druid.pool.DruidDataSource            :2043 [32m                  [0;39m {dataSource-2} closing ...
2024-06-18 15:20:36.160 INFO  com.alibaba.druid.pool.DruidDataSource            :2116 [32m                  [0;39m {dataSource-2} closed
2024-06-18 16:45:41.288 INFO  org.hibernate.validator.internal.util.Version     :21   [32m                  [0;39m HV000001: Hibernate Validator 6.2.5.Final
2024-06-18 16:45:41.297 INFO  com.gec.wiki.WikiApplication                      :55   [32m                  [0;39m Starting WikiApplication using Java 1.8.0_412 on LAPTOP-GGL9I8HI with PID 17136 (D:\姚智洪\作业\实训作业\wiki\target\classes started by yzh in D:\姚智洪\作业\实训作业\wiki)
2024-06-18 16:45:41.298 INFO  com.gec.wiki.WikiApplication                      :645  [32m                  [0;39m No active profile set, falling back to 1 default profile: "default"
